CO2(g/s),Velocity(km/h),Acceleration(m/s2),EngineLoad(%),EngineRPM(rpm),ThrottlePosition(Manifold)(%),TurboBoost&VacuumGauge(psi), Altitude(m)
1.659549759,44.25067902,-1.09904925,0,2263.5,14.11764717,-11.94428253,235.4368673
0,40.29410172,-0.008502539,0,2244.25,16.47058868,-8.89849091,236.3069039
0,40.26349258,0.103414325,16.07843208,2275.75,20,-8.463377,235.7469231
0.121302687,40.63578415,-0.037184822,0.39215687,2246,15.29411793,-12.23435783,235.4507603
1.109464242,40.50191879,-0.208499694,0,2175.75,14.11764717,-11.79924488,235.6126544
0,39.75131989,-0.808890661,0,2116,14.11764717,-11.94428253,235.6524592
0,36.83931351,-1.585700247,0,1982.25,13.33333397,-11.94428253,235.4570657
0,31.13079262,-0.995225378,0,1487.75,12.54901981,-11.94428253,235.0826334
0.098650441,27.54798126,-0.803911419,2.74509811,1392.5,12.54901981,-11.94428253,234.9036181
0.314948348,24.65390015,-0.331150692,27.84313774,1115,12.15686321,-12.08932018,234.9299366
0.250842985,23.46175766,-0.469163789,21.17647171,1000.75,13.33333397,-10.34886742,235.5158076
0,21.77276802,-0.306238069,29.41176605,1024.75,18.8235302,-10.05879211,235.7920951
0.448266902,20.67031097,0.193643042,29.41176605,1990.25,20.3921566,-7.30307531,235.8339454
0.013895599,21.36742592,0.541291767,30.19607925,2154.75,18.4313736,-7.44811296,235.9604419
0.548656244,23.31607628,0.458134544,28.23529434,2275.5,18.8235302,-8.89849091,236.3837113
0.469113519,24.96536064,-0.210449431,33.33333206,2345.5,19.2156868,-8.463377,236.4215886
0.158664435,24.20774269,0.156428019,38.03921509,2449.25,20.3921566,-7.73818827,236.2494899
0.328822709,24.77088356,0.440191692,41.96078491,2590.5,22.74509811,-6.57788658,236.1808833
0.898355269,26.35557365,0.924447378,41.5686264,2747,23.13725471,-6.57788658,236.6522334
1.760995199,29.68358421,0.899474356,54.50980377,2930.75,27.45098114,-5.41758442,237.1110342
2.045473266,32.92169189,0.365869736,10.98039246,3129,17.64705849,-10.63894272,237.4456068
2.878893452,34.23882294,0.525377061,39.60784531,1973.25,20.3921566,-5.85269737,237.4861537
2.500697205,36.13018036,0.33622,59.60784531,2079.75,24.31372643,-3.96720695,237.5831795
0.505072755,37.34057236,0.635356903,61.96078491,2169.5,25.09803963,-4.11224461,237.4908948
1.47056815,39.62785721,0.717647339,58.03921509,2272.25,24.70588303,-4.40232086,237.7025417
2.218233608,42.21138763,0.117172667,54.90196228,2372.75,24.70588303,-4.69239616,237.8922837
2.186278911,42.63320923,0.521703294,52.54901886,2453.5,24.31372643,-4.98247147,237.6433438
2.100723312,44.51134109,1.083822253,50.19607925,2607.75,24.31372643,-5.41758442,237.7160203
2.30891589,48.4131012,0.580111608,10.1960783,2728.75,24.31372643,-8.02826405,237.9512162
2.300484706,50.50150299,-0.089279811,54.90196228,2020.25,23.52941132,-10.20382977,238.1227095
2.5021415,50.18009567,0.094135072,82.74510193,2013.75,37.64706039,-2.37179184,238.1962529
0,50.51898193,0.478335489,88.23529816,2080,30.98039246,-0.92141438,238.0652525
1.403981186,52.24098969,0.696753394,70.58823395,2163.5,26.27450943,-4.54735851,237.8414813
2.934528228,54.74930191,0.266345342,9.4117651,1821.75,13.33333397,-12.23435783,237.574642
2.750820377,55.70814514,-0.549026064,9.01960754,1151.25,12.15686321,-10.05879211,237.1603159
2.018043077,53.73165131,0.029524697,45.49019623,1679.5,20.7843132,-11.21909428,237.0607522
0.055939926,53.83794022,0.273405711,54.90196228,1687.75,19.6078434,-5.27254677,236.4400039
0.168994036,54.82220078,0.061996247,45.88235474,1709.5,18.8235302,-6.14277363,236.3070639
0.988517568,55.04538727,0.024795531,9.4117651,1715,11.37254906,-12.23435783,236.155944
0.923768159,55.13465118,-0.225485694,0,1689.5,12.94117641,-11.65420723,236.1277002
0.531544516,54.32290268,-0.273729961,49.80392075,1691.75,19.2156868,-5.99773598,235.9740359
0.296248706,53.33747482,0.159284806,48.23529434,1711.5,20.3921566,-5.85269737,235.6260094
0.291121195,53.91090012,0.326307083,47.05882263,1725.5,20,-5.99773598,235.3545158
0.771639715,55.08560562,0.288455753,45.88235474,1746.25,20,-6.28781128,235.5043865
0.612760829,56.12404633,0.112816492,47.45098114,1761.75,20,-6.28781128,235.2657883
0.998439967,56.5301857,-0.107346642,47.45098114,1773.75,20,-5.99773598,235.1757648
0.915803907,56.14373779,0.032536189,44.70588303,1803.75,20,-6.43284893,235.0879235
0.975564338,56.26086807,0.193041697,46.66666794,1825.5,20.3921566,-6.14277363,234.6455993
0.972267326,56.95581818,0.323243669,46.66666794,1838.5,20.3921566,-6.28781128,234.0968735
0.89851987,58.11949539,0.161355336,46.27450943,1853.5,20.3921566,-6.28781128,233.5524542
1.012111729,58.7003746,-0.034370422,43.52941132,1857,20,-6.43284893,234.1982076
0.73130759,58.57664108,0.062875747,43.52941132,1862,19.6078434,-6.57788658,234.8577746
0.898156764,58.80299377,0.334440869,29.01960754,1862.5,17.25490189,-7.59315062,234.3746193
1.043808949,60.0069809,0.096483231,45.09804153,1874.25,20,-6.57788658,235.3069501
0.521602938,60.35432053,-0.048054589,44.31372452,1873.75,19.6078434,-6.43284893,236.3711098
0.715731442,60.18132401,0.010408825,40,1881,18.8235302,-7.15803719,237.9650021
1.097042261,60.21879578,-0.002172258,25.09803963,1874.25,16.47058868,-9.62367916,237.3028286
0.841349709,60.21097565,-0.051000383,28.23529434,1863.75,16.47058868,-9.47864151,236.7993975
0.528149109,60.02737427,-0.143331953,34.90196228,1859,18.4313736,-8.02826405,237.3257997
0.303264678,59.51137924,-0.302014881,18.4313736,1853.75,12.15686321,-9.47864151,237.5260595
0.39982527,58.42412567,-0.210125181,0,1829.75,13.33333397,-12.23435783,236.8071603
0.702582851,57.66767502,-0.307303536,0,1800.25,12.94117641,-11.94428253,236.9927541
0.028356136,56.56138229,-0.374319286,0,1725.5,12.94117641,-11.79924488,237.9093318
0.117291031,55.21383286,-1.426087486,0,1589,12.54901981,-11.94428253,238.9159033
0.145195366,50.07991791,-1.071579192,0,1496,12.54901981,-11.94428253,239.2860539
0.333732557,46.22223282,-0.995737711,0,1415.25,12.54901981,-11.94428253,239.7829969
0.086044908,42.63757706,-1.3847616,15.68627453,1241.25,12.94117641,-11.94428253,240.0810376
0.669988974,37.6524353,-0.551842583,21.56862831,1197.5,14.11764717,-10.92901802,239.4510684
0.606655099,35.665802,-0.338823531,22.35294151,1179.5,14.11764717,-10.34886742,238.4626142
0.205415883,34.44603729,0.265310075,22.35294151,1157,14.11764717,-10.20382977,238.7769753
0.200475423,35.40115356,-0.068525736,23.13725471,1081,14.11764717,-10.20382977,240.3502567
0.245225467,35.15446091,-1.192320189,21.56862831,1071.75,14.11764717,-10.20382977,241.3821882
0.12099293,30.86210823,-1.969012683,22.35294151,998.5,13.72549057,-10.05879211,241.5235065
0.155319964,23.77366257,-2.066074478,25.88235283,898.75,13.33333397,-10.20382977,241.7039875
0.224006657,16.33579445,-1.970051394,27.45098114,841,12.94117641,-10.05879211,241.0458411
0.155026825,9.24360943,-1.665974261,29.41176605,788,12.94117641,-9.91375446,239.9656666
0.143900414,3.24610209,-0.901695025,30.19607925,765.75,12.94117641,-9.91375446,239.4592899
0.186089794,0,0,29.80392265,762,12.94117641,-9.76871681,239.367049
0.126507122,0,0.989998181,29.01960754,761.5,12.94117641,-9.76871681,239.367049
0.324686735,3.56399345,-0.989998181,27.84313774,746,12.94117641,-9.91375446,239.2826098
0.153812371,0,0,30.98039246,735.75,12.94117641,-9.91375446,239.367049
0.171561243,0,0,28.23529434,762.25,12.94117641,-9.76871681,239.367049
0.072801923,0,0,31.37254906,731.25,12.94117641,-9.76871681,239.367049
0.301300344,0,0,33.33333206,725,12.94117641,-9.76871681,239.367049
0.061954083,0,0,31.37254906,738.75,12.94117641,-9.76871681,239.367049
0.050043866,0,0,31.76470566,742,12.94117641,-9.76871681,239.367049
0.152478695,0,0,32.54901886,738,12.94117641,-9.62367916,239.367049
0.199846703,0,0,30.19607925,761,12.94117641,-9.62367916,239.367049
0.157563751,0,0,29.01960754,755.25,12.94117641,-9.76871681,239.367049
0.11208657,0,0,31.76470566,733.75,12.94117641,-9.76871681,239.367049
0.062404396,0,0,30.58823586,750.25,12.94117641,-9.76871681,239.367049
0.102186019,0,0,32.15686417,743.25,12.94117641,-9.76871681,239.367049
0.029124793,0,0,31.37254906,742.5,12.94117641,-9.62367916,239.367049
0.289260219,0,0,29.80392265,759.25,12.94117641,-9.76871681,239.367049
0.130312635,0,0,30.58823586,760,12.94117641,-9.76871681,239.367049
0,0,0,29.01960754,750.75,12.94117641,-9.76871681,239.367049
0.290710203,0,0,27.45098114,773.5,12.94117641,-9.76871681,239.367049
0,0,0,51.37255096,1159.25,12.94117641,-7.59315062,239.367049
0.207894443,0,0,56.07843399,1832.5,22.35294151,-6.72292423,239.367049
0.051793596,0,2.524467044,56.47058868,1504.25,18.03921509,-4.25728226,239.367049
1.484595494,9.08808136,0.794341033,47.05882263,1919,22.74509811,-8.31833935,239.1361329
0.992824847,11.94770908,1.007543406,32.94117737,2442.25,13.33333397,-12.08932018,239.0182652
0.984533317,15.57486534,-0.154655775,0,1440,17.64705849,-8.02826405,238.8237962
1.746802983,15.01810455,1.071128317,46.66666794,1602.75,19.6078434,-3.67713165,238.7493899
0.105690685,18.87416649,0.683570967,46.27450943,1950.75,29.01960754,-2.9519434,238.7416575
0.327307015,21.33502197,0.877383022,25.49019623,2131.75,20.3921566,-8.7534523,238.4775201
1.384578322,24.49360085,0.413400861,24.70588303,2190.25,17.64705849,-9.76871681,238.3514486
1.325824148,25.98184395,0.089068411,33.33333206,2226,20,-9.47864151,238.5808952
0.583811466,26.30249023,0.170059736,41.17647171,2346.75,22.35294151,-7.88322592,238.8581736
0.642627066,26.91470528,0.483626789,46.27450943,2530.25,20.7843132,-6.14277363,238.6910925
0.806268985,28.65576172,0.611764061,12.15686321,2596,12.94117641,-11.07405663,238.5167431
2.069930804,30.85811234,-0.003388194,49.01960754,1733.25,22.35294151,-3.532094,238.4700693
0.162854707,30.84591484,0.555265744,65.49019623,1829,23.13725471,-5.12750912,238.3427289
0.815109042,32.84487152,0.506214567,48.23529434,1918.75,20.7843132,-6.28781128,238.0228788
1.509347725,34.66724396,0.477575725,49.80392075,1996,21.56862831,-5.85269737,237.7423977
1.240891635,36.38651657,0.419059331,38.82352829,2054.5,19.6078434,-6.57788658,237.1512764
1.090723357,37.89513016,0.478085411,41.96078491,2105.25,20.7843132,-7.01299953,236.7832992
1.310828754,39.61623764,0.081441667,43.13725662,2157.25,22.35294151,-6.72292423,236.3372311
1.344769963,39.90942764,0.371284486,47.05882263,2291.25,21.17647171,-7.15803719,236.409431
1.594393369,41.24605179,0.368810231,37.25490189,2356,20.7843132,-7.59315062,236.607765
1.724169833,42.57376862,0.434645544,34.90196228,2391.25,20.7843132,-7.59315062,236.5869931
1.451437291,44.13849258,0.15470505,34.11764908,2434.25,20.7843132,-7.59315062,237.1071539
1.240099779,44.69543076,0.178085961,32.94117737,2477.75,20.3921566,-7.73818827,237.6958621
1.312234039,45.33654022,0.144014358,28.62745094,2518.75,16.47058868,-7.88322592,237.8511882
1.495183364,45.85499191,-0.063441594,1.17647064,2502.5,14.11764717,-12.23435783,237.8011951
1.607266634,45.62660217,-0.262180964,3.13725495,2447,17.64705849,-8.02826405,237.9639345
0.348105604,44.6827507,-0.252034928,37.25490189,2487.25,21.17647171,-7.44811296,238.2370354
0,43.77542496,0.4981486,36.86274719,2527.5,21.56862831,-7.30307531,237.8865542
1.54754796,45.56875992,0.406901042,38.82352829,2607.75,21.56862831,-8.1733017,237.7372578
1.655377761,47.03360367,0.170634586,11.76470566,2620,17.64705849,-11.79924488,237.7501654
1.813001235,47.64788818,-0.302898617,0,2554.25,13.72549057,-11.94428253,237.9518824
1.300916848,46.55745316,-0.283193589,43.52941132,2534.75,22.74509811,-7.73818827,237.9588327
0,45.53795624,0.349454878,27.84313774,2598.25,19.2156868,-7.30307531,237.9195025
0.597700379,46.7959938,0.287370683,14.90196133,2622.5,15.68627453,-10.92901802,237.9721034
1.984483527,47.83052826,-0.246326658,25.49019623,2580.75,18.4313736,-9.0435276,238.152181
0.109221362,46.94375229,-0.208418106,32.94117737,2588.5,20.7843132,-8.7534523,238.1304754
0.559628952,46.19344711,0.529312558,5.88235283,2627,12.94117641,-8.31833935,238.1948126
0.974368755,48.09897232,-0.467255911,7.84313726,1742,19.6078434,-11.94428253,238.3659797
1.551202928,46.41685104,-0.052328108,52.54901886,1907.75,21.96078491,-6.28781128,238.3377204
0.127187744,46.22846985,0.337296592,52.15686417,1929.75,21.56862831,-5.41758442,238.9127451
0.983315737,47.44273758,0.257220797,50.98039246,1966.25,21.56862831,-5.70765972,239.1941337
1.180684278,48.36873245,0.057286158,50.58823776,1997.25,21.56862831,-5.99773598,239.2492398
1.469619077,48.57496262,0.147253672,45.09804153,2017.25,21.17647171,-6.28781128,239.4291859
1.439888007,49.10507584,0.233406489,44.31372452,2036,21.17647171,-6.57788658,239.7648944
1.287956113,49.9453392,0.196615856,44.70588303,2044.25,21.17647171,-6.43284893,239.9761046
1.225005241,50.65315628,0.168876647,52.54901886,2080.25,22.74509811,-5.70765972,240.071892
1.169652228,51.26111221,0.2823427,44.70588303,2114.5,20.7843132,-6.28781128,240.1358273
1.445490223,52.27754593,0.283269881,38.82352829,2142.25,20.3921566,-7.01299953,240.1154186
1.39757267,53.2973175,0.086846883,15.68627453,2147,12.94117641,-12.23435783,239.9941759
1.333048965,53.60996628,-0.268389383,0,2140.5,14.11764717,-7.73818827,239.663488
0.969682872,52.6437645,0.103807447,40.7843132,2160.75,21.17647171,-6.72292423,239.4730227
0.212884608,53.01747131,0.329329175,40,2197.75,20.7843132,-7.15803719,239.4473499
1.34163269,54.20305634,0.3068712,31.37254906,2219.75,18.4313736,-7.44811296,239.375976
1.23259478,55.30779266,-0.093696381,22.35294151,2222.75,16.86274529,-9.18856621,239.1193873
1.256048126,54.97048569,-0.056254069,24.31372643,2229.75,17.64705849,-10.05879211,238.856329
0.864729139,54.76797104,-0.046392017,22.74509811,2228.75,17.25490189,-9.62367916,238.7624739
0.450584761,54.60095978,-0.130911933,5.49019623,2231.75,13.72549057,-11.79924488,238.7900945
0.515460828,54.12967682,-0.329195658,0,2146.75,13.72549057,-11.79924488,238.8014649
0.189711792,52.94457245,-0.385253694,7.84313726,2136,14.11764717,-10.78398132,239.0826664
0,51.55765915,0.035988489,37.64706039,2145.75,19.6078434,-7.44811296,239.0925507
0.239268174,51.68721771,0.4192045,16.47058868,2140.25,20,-10.92901802,239.0180666
0.808535328,53.19635391,-0.179678597,16.47058868,2126.25,15.68627453,-11.50916958,239.19834
1.100784557,52.54951096,-0.283654533,34.90196228,2110,20.3921566,-11.07405663,239.7500935
0.252193295,51.52835464,0.072669983,31.76470566,2141,17.64705849,-7.15803719,239.8430696
0.282240388,51.78996658,0.213157867,25.88235283,2137.25,17.64705849,-9.62367916,239.7197855
0.919818817,52.5573349,-0.375981861,16.07843208,2135.5,12.94117641,-12.08932018,239.3666696
0.518297968,51.2038002,-0.8362431,0,2049.25,14.11764717,-11.94428253,239.5607132
0.64658576,48.19332504,-0.050492817,21.17647171,1998.75,13.72549057,-11.94428253,239.4406809
0.145366991,48.0115509,0.151037642,48.62745285,2002.25,19.6078434,-6.57788658,239.3953779
0.042854669,48.55528641,0.539687475,88.62744904,2051.75,36.47058868,-1.64660358,239.4167485
0.473760754,50.49816132,0.490537219,80.39215851,2125.25,23.92156982,-1.35652828,239.5137527
1.310744242,52.26409531,0.551830928,45.09804153,2181.5,22.74509811,-6.28781128,239.3607392
2.654355093,54.25068665,-0.060453417,48.62745285,2205,23.13725471,-5.99773598,239.478916
1.520270395,54.03305435,0.498828889,53.33333588,2232,23.52941132,-5.12750912,239.570698
1.281612203,55.82883835,0.169353483,48.62745285,2269.75,22.74509811,-5.85269737,239.9149064
1.58882321,56.43851089,0.285456978,47.05882263,2314,21.56862831,-7.73818827,239.9533582
2.288453775,57.46615601,-0.388834214,0,2280.75,15.29411793,-12.37939644,240.0868897
1.608840216,56.06635284,-0.050694147,0,2231.75,14.50980377,-11.94428253,240.1448343
0.920910435,55.88385391,-0.427316031,0,2181.75,14.11764717,-11.94428253,240.2000961
0.245646652,54.3455162,-0.703500111,16.47058868,2155,17.25490189,-11.94428253,240.2877806
0,51.8129158,0.070448983,29.41176605,2125,18.4313736,-9.18856621,240.1640647
0.231795337,52.06653214,-0.279987125,28.23529434,2126.5,17.25490189,-9.0435276,240.2544576
0.3116374,51.05857849,-0.063112047,20.3921566,2113.5,16.47058868,-10.49390602,240.2010395
0.865120803,50.83137512,0.041133033,36.47058868,2113.5,20.3921566,-9.33360291,240.3228738
0.364570101,50.97945404,0.188114378,24.31372643,2107.75,16.86274529,-9.91375446,240.6966414
0.277650675,51.6566658,-0.058067108,13.72549057,2099,17.25490189,-10.63894272,240.8215412
0.305692848,51.44762421,-0.290987228,0,2070.25,12.94117641,-11.94428253,240.77464
0.46888665,50.40007019,-0.282964706,24.70588303,2045.25,13.72549057,-11.94428253,240.7595181
0,49.38139725,0.036197239,22.35294151,2034,14.11764717,-9.76871681,240.7393475
0.084896387,49.51170731,-0.046070947,19.2156868,2022,16.07843208,-11.79924488,240.5857932
0.235029078,49.3458519,-0.12108485,28.23529434,2011,18.4313736,-9.33360291,240.4063853
0.058301742,48.90994644,0.248117447,30.58823586,2021.75,18.8235302,-7.30307531,240.4110138
0.305205834,49.80316925,-0.02860705,43.92156982,2071.25,21.17647171,-6.43284893,240.1464063
0.688011183,49.70018387,0.359563828,46.27450943,2112.5,21.96078491,-5.56262207,240.3227121
1.088018584,50.99461365,0.401917564,56.47058868,2159,23.52941132,-4.83743382,240.4763177
1.132542118,52.44151688,0.548244053,55.29411697,2213.5,23.92156982,-4.98247147,240.5709133
1.486613331,54.41519547,0.365828406,53.33333588,2266.75,23.92156982,-5.12750912,240.666508
1.952030824,55.73217773,0.4625437,52.15686417,2312.25,23.92156982,-5.27254677,240.953546
2.018600341,57.39733505,0.150060656,9.4117651,2353.75,13.72549057,-11.50916958,240.9753229
2.031484819,57.93755341,-1.077303358,0,2209,14.11764717,-11.79924488,240.7109926
0.917541068,54.05926132,-2.340564728,0,1960.5,13.33333397,-11.94428253,239.9476745
0.103053233,45.6332283,-1.970307031,0,1123.25,12.54901981,-11.65420723,238.5982546
0.132207229,38.54012299,-2.459921308,20.3921566,1018.5,14.11764717,-9.91375446,237.8953423
0.121400045,29.68440628,-2.564803758,23.13725471,919.75,13.72549057,-9.91375446,237.6766222
0.423493513,20.45111275,-1.778611872,28.62745094,788.5,12.94117641,-10.05879211,237.6313755
0.325085339,14.04811001,-2.532437511,30.58823586,739.5,12.94117641,-9.76871681,237.9663945
0.101445705,4.93133497,-0.334223706,31.76470566,730.25,12.94117641,-9.76871681,238.1088952
0.132057743,3.72812963,0.632123881,30.58823586,740.25,12.94117641,-9.76871681,237.4920194
0.05487814,6.0037756,-0.246054464,30.98039246,737,12.94117641,-9.76871681,237.8084045
0.001591321,5.11797953,-0.0949955,30.58823586,742.75,12.94117641,-9.76871681,239.6784565
0.00923761,4.77599573,-0.431188211,30.58823586,749.75,12.94117641,-9.76871681,240.8483799
0,3.22371817,-0.895477269,31.37254906,738.5,12.94117641,-9.76871681,241.4974788
0.030045443,0,0,30.19607925,753,12.94117641,-9.76871681,241.4974788
0,0,0,30.58823586,745,12.94117641,-9.76871681,241.7854066
0.050370195,0,0,30.19607925,753.5,12.94117641,-9.76871681,241.7854066
0.133806245,0,0,30.98039246,741.5,12.94117641,-9.76871681,241.7854066
0.066737625,0,0,29.80392265,751.25,12.94117641,-9.76871681,241.7854066
0.074039703,0,0,30.19607925,737.75,12.94117641,-9.76871681,241.7854066
0,0,0,29.80392265,756.5,12.94117641,-9.76871681,241.7854066
0.128590802,0,0,29.41176605,756.25,12.94117641,-9.76871681,241.7854066
0.076434174,0,0,30.19607925,754.25,12.94117641,-9.76871681,241.7854066
0.178756762,0,0,29.80392265,750.75,12.94117641,-9.76871681,241.7854066
0.224443839,0,0,31.37254906,742,12.94117641,-9.76871681,241.7854066
0.121070217,0,0,30.19607925,755,12.94117641,-9.76871681,241.7854066
0,0,0,32.15686417,736.25,12.94117641,-9.76871681,241.7854066
0.189935295,0,0,30.58823586,747.25,12.94117641,-9.76871681,241.7854066
